Unsaved report,,,,,,,,
"January 1, 2019 - August 24, 2019",,,,,,,,
Day,Campaign, Clicks , Impressions , Cost , Avg. position , Conversions ,Search Impr. share,index
7/26/2019,Google - Generic - Assisted Stretching - NYC Geo,2,133,9,1,0,68.21%,4340
7/26/2019,YouTube - Contextual - Discovery - Top Keywords,0,6542,5,1,0,0,4341
7/26/2019,Google - Generic - Masseuse,2,20,3,1,0,100.00%,4342
7/26/2019,Google - Brand - Corporate - Brand,1,3,3,1,0,60.00%,4343
7/26/2019,YouTube - Contextual - InStream - Competitor,0,62,2,1,0,0,4344
7/26/2019,YouTube - Contextual - Discovery - Comptetitor,0,512,0,1,0,0,4345
7/27/2019,Google - Generic - DSA,26,472,8,3,0,10%,4346
7/27/2019,Google - Brand - Corporate - Brand,0,2,0,2,0,100.00%,4347
7/27/2019,Google - Generic - Geo Keywords - Massage,161,4094,304,2,3,15.31%,4348
7/27/2019,Google - Generic - In Home - Massage Home Modifier - National,115,1140,240,2,2,43.49%,4349
7/27/2019,Google - Generic - Massage - Core - National,59,938,205,2,1,14.38%,4350
7/27/2019,Google - Generic - Massage - SKAG - National,98,1859,196,2,2,10.05%,4351
7/27/2019,Google - Generic - Massage - Core - Focus,64,886,162,2,2,35.96%,4352
7/27/2019,Google - Generic - In Home - Massage Home Modifier - Focus,16,108,125,2,0,37.24%,4353
7/27/2019,Google - Generic - Competitors,23,619,93,2,0,10%,4354
7/27/2019,Google - Generic - Massage - SKAG - Focus,14,335,55,2,1,10.11%,4355
7/27/2019,Google - Generic - Corporate - Massage,16,378,49,2,0,35.86%,4356
7/27/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,5,0,2,0,0,4357
7/27/2019,YouTube - InMarket - InStream,92,32191,300,1,0,0,4358
7/27/2019,YouTube - Custom Intent - InStream - Top Keywords,47,19800,299,1,0,0,4359
7/27/2019,YouTube - Topics - InStream,99,28296,298,1,0,0,4360
7/27/2019,Google - Brand - Core - SKAG,159,577,283,1,43,98.80%,4361
7/27/2019,Google - Brand - Extra Tokens,47,211,130,1,5,98.14%,4362
7/27/2019,Google - Generic - Google Play - App,19,113,76,1,2,90.40%,4363
7/27/2019,YouTube - Retargeting - Non Converters- CPM,4,1751,28,1,0,0,4364
7/27/2019,Google - UAC - In Home - Android,574,54272,19,1,24,10%,4365
7/27/2019,Google - Generic - Assisted Stretching - NYC Geo,3,109,11,1,0,78.99%,4366
7/27/2019,YouTube - Contextual - Discovery - Top Keywords,0,6767,3,1,0,0,4367
7/27/2019,Google - Generic - Masseuse,1,21,3,1,0,95.45%,4368
7/27/2019,YouTube - Contextual - InStream - Competitor,0,71,1,1,0,0,4369
7/27/2019,YouTube - Contextual - Discovery - Comptetitor,0,549,0,1,0,0,4370
7/28/2019,Google - Generic - DSA,25,349,15,3,0,10%,4371
7/28/2019,Google - Generic - Assisted Stretching - NYC Geo,0,104,0,2,0,68.42%,4372
7/28/2019,Google - Brand - Corporate - Brand,0,5,0,2,0,100.00%,4373
7/28/2019,Google - Generic - Geo Keywords - Massage,167,4260,283,2,3,17.50%,4374
7/28/2019,Google - Generic - In Home - Massage Home Modifier - National,113,1108,241,2,7,46.26%,4375
7/28/2019,Google - Generic - Massage - Core - National,67,1166,205,2,2,14.21%,4376
7/28/2019,Google - Generic - Massage - SKAG - National,101,1989,156,2,1,13.36%,4377
7/28/2019,Google - Generic - Massage - Core - Focus,44,840,113,2,1,37.74%,4378
7/28/2019,Google - Generic - Competitors,19,440,55,2,2,10%,4379
7/28/2019,Google - Generic - Massage - SKAG - Focus,14,378,30,2,0,14.96%,4380
7/28/2019,Google - Generic - Corporate - Massage,7,299,27,2,0,36.24%,4381
7/28/2019,YouTube - Topics - InStream,118,28612,302,1,0,0,4382
7/28/2019,YouTube - InMarket - InStream,90,31849,300,1,0,0,4383
7/28/2019,YouTube - Custom Intent - InStream - Top Keywords,59,20461,300,1,0,0,4384
7/28/2019,Google - Brand - Extra Tokens,59,258,188,1,11,100.00%,4385
7/28/2019,Google - Brand - Core - SKAG,157,617,171,1,33,98.25%,4386
7/28/2019,Google - Generic - In Home - Massage Home Modifier - Focus,27,147,118,1,0,39.62%,4387
7/28/2019,Google - Generic - Google Play - App,18,103,94,1,0,89.57%,4388
7/28/2019,YouTube - Retargeting - Non Converters- CPM,4,2164,33,1,0,0,4389
7/28/2019,Google - UAC - In Home - Android,518,45705,19,1,20,10%,4390
7/28/2019,YouTube - Contextual - Discovery - Top Keywords,0,6790,5,1,0,0,4391
7/28/2019,Google - Generic - Masseuse,1,28,3,1,0,100.00%,4392
7/28/2019,YouTube - Contextual - InStream - Competitor,1,51,2,1,0,0,4393
7/28/2019,YouTube - Contextual - Discovery - Comptetitor,0,668,0,1,0,0,4394
7/28/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,70,0,1,0,0,4395
7/29/2019,Google - Generic - Corporate - Massage,3,119,12,4,0,42.96%,4396
7/29/2019,Google - Generic - In Home - Massage Home Modifier - National,105,1098,205,3,6,43.08%,4397
7/29/2019,Google - Generic - DSA,22,449,12,3,0,10%,4398
7/29/2019,Google - Brand - Corporate - Brand,0,12,0,2,0,100.00%,4399
7/29/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,2,0,2,0,0,4400
7/29/2019,Google - Generic - Geo Keywords - Massage,148,4082,252,2,7,15.39%,4401
7/29/2019,Google - Generic - Massage - Core - Focus,44,680,221,2,0,35.29%,4402
7/29/2019,Google - Generic - Massage - Core - National,61,1184,202,2,0,15.74%,4403
7/29/2019,Google - Generic - Massage - SKAG - National,100,1900,158,2,3,13.47%,4404
7/29/2019,Google - Generic - Competitors,26,586,72,2,0,10%,4405
7/29/2019,Google - Generic - Massage - SKAG - Focus,25,549,67,2,1,14.64%,4406
7/29/2019,Google - Generic - Assisted Stretching - NYC Geo,4,131,12,2,0,66.84%,4407
7/29/2019,Google - Brand - Core - SKAG,182,733,336,1,47,96.70%,4408
7/29/2019,Google - Brand - Extra Tokens,42,229,187,1,5,97.86%,4409
7/29/2019,YouTube - Topics - InStream,49,14586,157,1,0,0,4410
7/29/2019,YouTube - Custom Intent - InStream - Top Keywords,34,9538,152,1,0,0,4411
7/29/2019,YouTube - InMarket - InStream,36,15842,151,1,0,0,4412
7/29/2019,Google - Generic - In Home - Massage Home Modifier - Focus,17,118,127,1,0,45.21%,4413
7/29/2019,Google - Generic - Google Play - App,10,105,31,1,0,82.68%,4414
7/29/2019,YouTube - Retargeting - Non Converters- CPM,4,1891,29,1,0,0,4415
7/29/2019,Google - UAC - In Home - Android,373,37948,11,1,23,10%,4416
7/29/2019,Google - Generic - Masseuse,5,40,10,1,0,93.02%,4417
7/29/2019,YouTube - Contextual - Discovery - Top Keywords,0,7396,4,1,0,0,4418
7/29/2019,YouTube - Contextual - InStream - Competitor,0,79,1,1,0,0,4419
7/29/2019,YouTube - Contextual - Discovery - Comptetitor,0,533,0,1,0,0,4420
7/30/2019,Google - Generic - In Home - Massage Home Modifier - National,96,1159,155,3,2,42.89%,4421
7/30/2019,Google - Generic - Corporate - Massage,11,468,95,3,0,44.87%,4422
7/30/2019,Google - Generic - DSA,23,450,12,3,0,10%,4423
7/30/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,1,0,2,0,0,4424
7/30/2019,Google - Generic - Geo Keywords - Massage,135,3859,229,2,6,15.45%,4425
7/30/2019,Google - Generic - Massage - Core - National,62,907,194,2,1,14.23%,4426
7/30/2019,Google - Generic - Massage - SKAG - National,102,2273,192,2,3,13.78%,4427
7/30/2019,Google - Generic - Massage - Core - Focus,34,656,125,2,1,34.24%,4428
7/30/2019,Google - Generic - Competitors,22,655,63,2,0,10%,4429
7/30/2019,Google - Generic - Massage - SKAG - Focus,14,453,28,2,0,15.50%,4430
7/30/2019,Google - Generic - Assisted Stretching - NYC Geo,1,166,2,2,0,65.10%,4431
7/30/2019,Google - Brand - Core - SKAG,207,778,431,1,18,97.86%,4432
7/30/2019,Google - Brand - Extra Tokens,62,249,149,1,5,99.60%,4433
7/30/2019,YouTube - Topics - InStream,27,6456,66,1,0,0,4434
7/30/2019,Google - Generic - In Home - Massage Home Modifier - Focus,9,109,62,1,2,95.61%,4435
7/30/2019,YouTube - InMarket - InStream,11,6118,60,1,0,0,4436
7/30/2019,YouTube - Custom Intent - InStream - Top Keywords,14,3669,58,1,0,0,4437
7/30/2019,YouTube - Retargeting - Non Converters- CPM,7,2027,31,1,0,0,4438
7/30/2019,Google - UAC - In Home - Android,755,85453,26,1,21,10%,4439
7/30/2019,Google - Generic - Google Play - App,7,76,25,1,0,79.17%,4440
7/30/2019,Google - Generic - Masseuse,3,38,5,1,0,95.00%,4441
7/30/2019,Google - Brand - Corporate - Brand,1,10,5,1,0,100.00%,4442
7/30/2019,YouTube - Contextual - Discovery - Top Keywords,0,3766,1,1,0,0,4443
7/30/2019,YouTube - Contextual - InStream - Competitor,0,37,1,1,0,0,4444
7/30/2019,YouTube - Contextual - Discovery - Comptetitor,0,466,0,1,0,0,4445
7/31/2019,YouTube - Topics - InStream,0,0,0,0,0,0,4446
7/31/2019,YouTube - InMarket - InStream,0,0,0,0,0,0,4447
7/31/2019,Google - Generic - Corporate - Massage,22,532,276,3,1,43.36%,4448
7/31/2019,Google - Generic - DSA,23,384,8,3,0,10%,4449
7/31/2019,Google - Generic - Geo Keywords - Massage,163,4758,341,2,4,17.03%,4450
7/31/2019,Google - Generic - In Home - Massage Home Modifier - National,128,1449,328,2,4,46.79%,4451
7/31/2019,Google - Generic - Massage - Core - National,50,1170,197,2,1,16.03%,4452
7/31/2019,Google - Generic - Competitors,24,825,151,2,3,10%,4453
7/31/2019,Google - Generic - Massage - SKAG - National,83,1834,140,2,1,11.32%,4454
7/31/2019,Google - Generic - Massage - Core - Focus,23,489,85,2,2,31.29%,4455
7/31/2019,Google - Generic - Massage - SKAG - Focus,26,758,67,2,0,17.27%,4456
7/31/2019,Google - Brand - Core - SKAG,205,820,366,1,40,96.58%,4457
7/31/2019,Google - Brand - Extra Tokens,41,219,101,1,8,100.00%,4458
7/31/2019,Google - Generic - In Home - Massage Home Modifier - Focus,26,145,93,1,0,97.32%,4459
7/31/2019,Google - Generic - Google Play - App,15,85,71,1,0,84.16%,4460
7/31/2019,YouTube - Retargeting - Non Converters- CPM,5,2008,30,1,0,0,4461
7/31/2019,Google - UAC - In Home - Android,555,45119,19,1,21,10%,4462
7/31/2019,Google - Generic - Masseuse,5,38,9,1,0,95.00%,4463
7/31/2019,Google - Brand - Corporate - Brand,2,17,7,1,0,100.00%,4464
7/31/2019,Google - Generic - Assisted Stretching - NYC Geo,2,117,5,1,0,55.98%,4465
7/31/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,21,0,1,0,0,4466
8/1/2019,YouTube - Topics - InStream,0,0,0,0,0,0,4467
8/1/2019,YouTube - InMarket - InStream,0,0,0,0,0,0,4468
8/1/2019,Google - Generic - Corporate - Massage,14,397,131,4,0,36.52%,4469
8/1/2019,Google - Generic - DSA,27,405,14,3,0,10%,4470
8/1/2019,Google - Generic - Geo Keywords - Massage,173,4015,341,2,7,15.63%,4471
8/1/2019,Google - Generic - In Home - Massage Home Modifier - National,103,1232,232,2,6,43.32%,4472
8/1/2019,Google - Generic - Massage - SKAG - National,109,2238,211,2,6,11.76%,4473
8/1/2019,Google - Generic - Massage - Core - National,59,1112,205,2,0,15.32%,4474
8/1/2019,Google - Generic - Massage - Core - Focus,43,504,152,2,1,29.12%,4475
8/1/2019,Google - Generic - Competitors,21,650,76,2,2,10%,4476
8/1/2019,Google - Generic - Massage - SKAG - Focus,16,435,59,2,1,11.32%,4477
8/1/2019,Google - Generic - Assisted Stretching - NYC Geo,2,117,9,2,0,57.64%,4478
8/1/2019,Google - Brand - Core - SKAG,163,701,231,1,16,98.32%,4479
8/1/2019,Google - Brand - Extra Tokens,54,240,203,1,11,99.59%,4480
8/1/2019,Google - Generic - In Home - Massage Home Modifier - Focus,14,93,147,1,1,41.89%,4481
8/1/2019,Google - Generic - Google Play - App,14,112,54,1,1,95.73%,4482
8/1/2019,YouTube - Retargeting - Non Converters- CPM,7,2098,30,1,0,0,4483
8/1/2019,Google - UAC - In Home - Android,554,43390,20,1,23,10%,4484
8/1/2019,Google - Generic - Masseuse,3,42,6,1,1,100.00%,4485
8/1/2019,Google - Brand - Corporate - Brand,1,14,5,1,0,100.00%,4486
8/2/2019,Google - Generic - Corporate - Massage,8,356,84,4,1,35.00%,4487
8/2/2019,Google - Generic - DSA,11,342,2,3,1,10%,4488
8/2/2019,Google - Generic - Geo Keywords - Massage,267,7095,625,2,9,20.42%,4489
8/2/2019,Google - Generic - Massage - Core - National,152,2777,606,2,0,20.29%,4490
8/2/2019,Google - Generic - In Home - Massage Home Modifier - National,192,1794,595,2,14,52.29%,4491
8/2/2019,Google - Generic - Massage - SKAG - National,111,2905,232,2,5,11.25%,4492
8/2/2019,Google - Generic - Massage - Core - Focus,43,654,132,2,0,32.93%,4493
8/2/2019,Google - Generic - Competitors,24,1095,98,2,2,10.70%,4494
8/2/2019,Google - Generic - Massage - SKAG - Focus,24,731,51,2,0,15.91%,4495
8/2/2019,Google - Generic - Assisted Stretching - NYC Geo,2,119,10,2,0,64.67%,4496
8/2/2019,Google - Generic - Masseuse,0,23,0,1,0,95.83%,4497
8/2/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,2,0,1,0,0,4498
8/2/2019,Google - Brand - Corporate - Brand,0,1,0,1,0,100.00%,4499
8/2/2019,Google - Brand - Core - SKAG,176,633,310,1,33,97.38%,4500
8/2/2019,Google - Generic - In Home - Massage Home Modifier - Focus,47,347,239,1,1,74.95%,4501
8/2/2019,Google - Brand - Extra Tokens,56,231,221,1,14,100.00%,4502
8/2/2019,Google - Generic - Google Play - App,17,121,65,1,3,99.18%,4503
8/2/2019,YouTube - Retargeting - Non Converters- CPM,8,1921,29,1,0,0,4504
8/2/2019,Google - UAC - In Home - Android,730,74132,20,1,25,10%,4505
8/3/2019,Google - Generic - Corporate - Massage,8,190,35,3,0,30.60%,4506
8/3/2019,Google - Generic - DSA,22,321,10,3,0,10%,4507
8/3/2019,Google - Generic - Geo Keywords - Massage,453,10360,974,2,6,26.31%,4508
8/3/2019,Google - Generic - In Home - Massage Home Modifier - National,253,2272,845,2,5,56.20%,4509
8/3/2019,Google - Generic - Massage - Core - National,200,3909,601,2,4,25.85%,4510
8/3/2019,Google - Generic - Massage - SKAG - National,121,3719,225,2,0,12.15%,4511
8/3/2019,Google - Generic - Massage - Core - Focus,49,853,157,2,1,36.07%,4512
8/3/2019,Google - Generic - Competitors,37,1724,134,2,2,15.12%,4513
8/3/2019,Google - Generic - Massage - SKAG - Focus,15,384,56,2,0,10.54%,4514
8/3/2019,Google - Generic - Assisted Stretching - NYC Geo,3,90,10,2,0,59.21%,4515
8/3/2019,Google - Brand - Corporate - Brand,0,1,0,1,0,100.00%,4516
8/3/2019,Google - Brand - Core - SKAG,241,682,313,1,57,99.27%,4517
8/3/2019,Google - Generic - In Home - Massage Home Modifier - Focus,48,351,246,1,1,73.74%,4518
8/3/2019,Google - Brand - Extra Tokens,85,289,205,1,5,99.66%,4519
8/3/2019,Google - Generic - Google Play - App,19,126,80,1,2,98.44%,4520
8/3/2019,YouTube - Retargeting - Non Converters- CPM,1,1737,29,1,0,0,4521
8/3/2019,Google - UAC - In Home - Android,615,68774,20,1,19,10%,4522
8/3/2019,Google - Generic - Masseuse,2,22,3,1,0,95.65%,4523
8/3/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,80,0,1,0,0,4524
8/4/2019,Google - Generic - DSA,29,287,13,3,0,10%,4525
8/4/2019,Google - Generic - Corporate - Massage,1,150,0,3,0,27.57%,4526
8/4/2019,Google - Brand - Corporate - Brand,0,2,0,2,0,100.00%,4527
8/4/2019,Google - Generic - In Home - Massage Home Modifier - National,273,2203,801,2,16,60.20%,4528
8/4/2019,Google - Generic - Geo Keywords - Massage,362,9688,789,2,10,25.57%,4529
8/4/2019,Google - Generic - Massage - Core - National,196,3555,601,2,8,23.34%,4530
8/4/2019,Google - Generic - Massage - Core - Focus,48,773,172,2,2,37.32%,4531
8/4/2019,Google - Generic - Massage - SKAG - National,78,2387,152,2,5,11.83%,4532
8/4/2019,Google - Generic - Competitors,16,866,132,2,2,10%,4533
8/4/2019,Google - Generic - Massage - SKAG - Focus,11,411,23,2,0,15.11%,4534
8/4/2019,Google - Generic - Assisted Stretching - NYC Geo,4,133,12,2,0,67.86%,4535
8/4/2019,Google - Brand - Core - SKAG,209,600,354,1,60,97.40%,4536
8/4/2019,Google - Generic - In Home - Massage Home Modifier - Focus,40,333,179,1,4,80.63%,4537
8/4/2019,Google - Brand - Extra Tokens,27,226,131,1,4,100.00%,4538
8/4/2019,Google - Generic - Google Play - App,18,127,90,1,0,99.22%,4539
8/4/2019,YouTube - Retargeting - Non Converters- CPM,5,1993,30,1,0,0,4540
8/4/2019,Google - UAC - In Home - Android,630,40221,20,1,27,10%,4541
8/4/2019,Google - Generic - Masseuse,1,15,2,1,0,100.00%,4542
8/4/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,551,1,1,0,0,4543
8/5/2019,Google - Generic - Corporate - Massage,11,349,110,4,0,36.39%,4544
8/5/2019,Google - Generic - DSA,16,343,4,3,0,10%,4545
8/5/2019,Google - Generic - Geo Keywords - Massage,350,10799,741,2,10,24.93%,4546
8/5/2019,Google - Generic - Massage - Core - National,158,3489,646,2,1,23.17%,4547
8/5/2019,Google - Generic - In Home - Massage Home Modifier - National,213,2292,619,2,6,55.79%,4548
8/5/2019,Google - Generic - Massage - SKAG - National,92,2928,177,2,2,12.47%,4549
8/5/2019,Google - Generic - Massage - Core - Focus,36,644,163,2,1,35.88%,4550
8/5/2019,Google - Generic - Competitors,20,611,128,2,0,10%,4551
8/5/2019,Google - Generic - Massage - SKAG - Focus,21,896,48,2,1,19.14%,4552
8/5/2019,Google - Generic - Assisted Stretching - NYC Geo,5,147,22,2,0,59.27%,4553
8/5/2019,Google - Brand - Corporate - Brand,1,7,4,2,0,100.00%,4554
8/5/2019,Google - Brand - Core - SKAG,206,741,379,1,53,96.74%,4555
8/5/2019,Google - Generic - In Home - Massage Home Modifier - Focus,38,355,280,1,1,76.18%,4556
8/5/2019,Google - Brand - Extra Tokens,48,230,199,1,4,100.00%,4557
8/5/2019,Google - Generic - Google Play - App,13,88,43,1,0,97.78%,4558
8/5/2019,YouTube - Retargeting - Non Converters- CPM,1,2126,31,1,0,0,4559
8/5/2019,Google - UAC - In Home - Android,489,51021,17,1,22,10%,4560
8/5/2019,Google - Generic - Masseuse,2,13,5,1,0,100.00%,4561
8/5/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,124,0,1,0,0,4562
8/6/2019,Google - Generic - Corporate - Massage,8,313,49,4,0,36.69%,4563
8/6/2019,Google - Generic - DSA,23,267,7,3,0,10%,4564
8/6/2019,Google - Generic - In Home - Massage Home Modifier - National,277,2842,1039,2,6,60.51%,4565
8/6/2019,Google - Generic - Geo Keywords - Massage,400,11607,1016,2,9,26.01%,4566
8/6/2019,Google - Generic - Massage - Core - National,177,3569,614,2,1,26.65%,4567
8/6/2019,Google - Generic - Massage - SKAG - National,179,6785,450,2,5,15.18%,4568
8/6/2019,Google - Generic - Competitors,23,729,135,2,1,10%,4569
8/6/2019,Google - Generic - In Home - Massage Home Modifier - Focus,28,352,100,2,0,75.21%,4570
8/6/2019,Google - Generic - Massage - Core - Focus,25,512,82,2,0,32.45%,4571
8/6/2019,Google - Generic - Massage - SKAG - Focus,21,677,66,2,0,13.83%,4572
8/6/2019,Google - Generic - Assisted Stretching - NYC Geo,5,139,21,2,0,55.82%,4573
8/6/2019,Google - Brand - Core - SKAG,228,798,434,1,40,96.26%,4574
8/6/2019,Google - Brand - Extra Tokens,55,256,149,1,5,100.00%,4575
8/6/2019,Google - Generic - Google Play - App,13,77,43,1,3,93.90%,4576
8/6/2019,YouTube - Retargeting - Non Converters- CPM,2,2084,31,1,0,0,4577
8/6/2019,Google - UAC - In Home - Android,651,51304,24,1,19,10%,4578
8/6/2019,Google - Generic - Masseuse,1,10,2,1,0,90.91%,4579
8/6/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,19,0,1,0,0,4580
8/6/2019,Google - Brand - Corporate - Brand,1,10,0,1,0,100.00%,4581
8/7/2019,Google - Generic - Corporate - Massage,9,324,90,4,0,32.43%,4582
8/7/2019,Google - Generic - DSA,22,315,5,3,0,10%,4583
8/7/2019,Google - Generic - Geo Keywords - Massage,662,18120,1732,2,14,32.62%,4584
8/7/2019,Google - Generic - In Home - Massage Home Modifier - National,256,2570,803,2,12,57.83%,4585
8/7/2019,Google - Generic - Massage - SKAG - National,223,7215,520,2,4,15.46%,4586
8/7/2019,Google - Generic - Massage - Core - National,87,1943,315,2,0,17.02%,4587
8/7/2019,Google - Generic - Competitors,35,2496,189,2,0,16.77%,4588
8/7/2019,Google - Generic - Massage - Core - Focus,31,455,88,2,0,28.80%,4589
8/7/2019,Google - Generic - Massage - SKAG - Focus,17,520,37,2,0,15.24%,4590
8/7/2019,Google - Generic - Assisted Stretching - NYC Geo,7,129,31,2,0,63.86%,4591
8/7/2019,Google - Brand - Corporate - Brand,4,8,9,2,1,100.00%,4592
8/7/2019,Google - Generic - Massage Types,4,232,7,2,0,11.78%,4593
8/7/2019,Google - Generic - Masseuse,0,9,0,1,0,100.00%,4594
8/7/2019,Google - Brand - Core - SKAG,188,726,347,1,21,96.16%,4595
8/7/2019,Google - Generic - In Home - Massage Home Modifier - Focus,36,446,210,1,3,82.29%,4596
8/7/2019,Google - Brand - Extra Tokens,51,234,187,1,6,99.15%,4597
8/7/2019,Google - Generic - Google Play - App,8,75,31,1,0,94.94%,4598
8/7/2019,YouTube - Retargeting - Non Converters- CPM,3,2148,30,1,0,0,4599
8/7/2019,Google - UAC - In Home - Android,345,34575,10,1,14,10%,4600
8/7/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,4,0,1,0,0,4601
8/8/2019,Google - Generic - Corporate - Massage,12,341,107,4,0,34.55%,4602
8/8/2019,Google - Generic - Massage - SKAG - Focus,17,558,67,3,0,12.86%,4603
8/8/2019,Google - Generic - DSA,18,248,5,3,0,10%,4604
8/8/2019,Google - Generic - In Home - Massage Home Modifier - National,222,2264,699,2,5,55.38%,4605
8/8/2019,Google - Generic - Geo Keywords - Massage,134,3496,322,2,0,28.13%,4606
8/8/2019,Google - Generic - Massage - Core - National,83,2424,307,2,0,21.19%,4607
8/8/2019,Google - Generic - Massage - SKAG - National,120,3477,262,2,4,10.70%,4608
8/8/2019,Google - Generic - Competitors,45,2376,194,2,1,15.81%,4609
